110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
110.00  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62  22.62 
