  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
  1.10   2.65   3.10   3.56   4.01   4.46   4.91   5.37   5.82   6.27 
