150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
150.00  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22  22.22 
