  2.96   2.96   2.96   2.96   2.96   2.96   2.96   2.96   2.96   2.96 
  1.98   1.98   1.98   1.98   1.98   1.98   1.98   1.98   1.98   1.98 
  2.08   2.08   2.08   2.08   2.08   2.08   2.08   2.08   2.08   2.08 
  1.78   1.78   1.78   1.78   1.78   1.78   1.78   1.78   1.78   1.78 
  1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58 
  1.88   1.88   1.88   1.88   1.88   1.88   1.88   1.88   1.88   1.88 
  2.37   2.37   2.37   2.37   2.37   2.37   2.37   2.37   2.37   2.37 
  4.55   4.55   4.55   4.55   4.55   4.55   4.55   4.55   4.55   4.55 
  5.83   5.83   5.83   5.83   5.83   5.83   5.83   5.83   5.83   5.83 
  6.23   6.23   6.23   6.23   6.23   6.23   6.23   6.23   6.23   6.23 
  6.62   6.62   6.62   6.62   6.62   6.62   6.62   6.62   6.62   6.62 
  7.02   7.02   7.02   7.02   7.02   7.02   7.02   7.02   7.02   7.02 
  7.41   7.41   7.41   7.41   7.41   7.41   7.41   7.41   7.41   7.41 
  7.71   7.71   7.71   7.71   7.71   7.71   7.71   7.71   7.71   7.71 
  7.12   7.12   7.12   7.12   7.12   7.12   7.12   7.12   7.12   7.12 
  6.62   6.62   6.62   6.62   6.62   6.62   6.62   6.62   6.62   6.62 
  6.32   6.32   6.32   6.32   6.32   6.32   6.32   6.32   6.32   6.32 
  6.03   6.03   6.03   6.03   6.03   6.03   6.03   6.03   6.03   6.03 
  5.44   5.44   5.44   5.44   5.44   5.44   5.44   5.44   5.44   5.44 
  5.93   5.93   5.93   5.93   5.93   5.93   5.93   5.93   5.93   5.93 
  7.31   7.31   7.31   7.31   7.31   7.31   7.31   7.31   7.31   7.31 
  6.72   6.72   6.72   6.72   6.72   6.72   6.72   6.72   6.72   6.72 
  4.94   4.94   4.94   4.94   4.94   4.94   4.94   4.94   4.94   4.94 
  3.26   3.26   3.26   3.26   3.26   3.26   3.26   3.26   3.26   3.26 
