  5.34   5.34   5.34   5.34   5.34   5.34   5.34   5.34   5.34   5.34 
  3.66   3.66   3.66   3.66   3.66   3.66   3.66   3.66   3.66   3.66 
  3.66   3.66   3.66   3.66   3.66   3.66   3.66   3.66   3.66   3.66 
  3.16   3.16   3.16   3.16   3.16   3.16   3.16   3.16   3.16   3.16 
  2.87   2.87   2.87   2.87   2.87   2.87   2.87   2.87   2.87   2.87 
  3.36   3.36   3.36   3.36   3.36   3.36   3.36   3.36   3.36   3.36 
  4.35   4.35   4.35   4.35   4.35   4.35   4.35   4.35   4.35   4.35 
  8.10   8.10   8.10   8.10   8.10   8.10   8.10   8.10   8.10   8.10 
 10.48  10.48  10.48  10.48  10.48  10.48  10.48  10.48  10.48  10.48 
 11.17  11.17  11.17  11.17  11.17  11.17  11.17  11.17  11.17  11.17 
 11.96  11.96  11.96  11.96  11.96  11.96  11.96  11.96  11.96  11.96 
 12.65  12.65  12.65  12.65  12.65  12.65  12.65  12.65  12.65  12.65 
 13.34  13.34  13.34  13.34  13.34  13.34  13.34  13.34  13.34  13.34 
 13.74  13.74  13.74  13.74  13.74  13.74  13.74  13.74  13.74  13.74 
 12.65  12.65  12.65  12.65  12.65  12.65  12.65  12.65  12.65  12.65 
 11.86  11.86  11.86  11.86  11.86  11.86  11.86  11.86  11.86  11.86 
 11.27  11.27  11.27  11.27  11.27  11.27  11.27  11.27  11.27  11.27 
 10.77  10.77  10.77  10.77  10.77  10.77  10.77  10.77  10.77  10.77 
  9.68   9.68   9.68   9.68   9.68   9.68   9.68   9.68   9.68   9.68 
 10.57  10.57  10.57  10.57  10.57  10.57  10.57  10.57  10.57  10.57 
 13.14  13.14  13.14  13.14  13.14  13.14  13.14  13.14  13.14  13.14 
 11.96  11.96  11.96  11.96  11.96  11.96  11.96  11.96  11.96  11.96 
  8.80   8.80   8.80   8.80   8.80   8.80   8.80   8.80   8.80   8.80 
  5.83   5.83   5.83   5.83   5.83   5.83   5.83   5.83   5.83   5.83 
