  0.59   0.59   0.59   0.59   0.59   0.59   0.59   0.59   0.59   0.59 
  0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40 
  0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40 
  0.30   0.30   0.30   0.30   0.30   0.30   0.30   0.30   0.30   0.30 
  0.30   0.30   0.30   0.30   0.30   0.30   0.30   0.30   0.30   0.30 
  0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40   0.40 
  0.49   0.49   0.49   0.49   0.49   0.49   0.49   0.49   0.49   0.49 
  0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89 
  1.19   1.19   1.19   1.19   1.19   1.19   1.19   1.19   1.19   1.19 
  1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28 
  1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38 
  1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48 
  1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58 
  1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58   1.58 
  1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48 
  1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38 
  1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28 
  1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28   1.28 
  1.09   1.09   1.09   1.09   1.09   1.09   1.09   1.09   1.09   1.09 
  1.19   1.19   1.19   1.19   1.19   1.19   1.19   1.19   1.19   1.19 
  1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48   1.48 
  1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38   1.38 
  0.99   0.99   0.99   0.99   0.99   0.99   0.99   0.99   0.99   0.99 
  0.69   0.69   0.69   0.69   0.69   0.69   0.69   0.69   0.69   0.69 
