  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
  6.40  14.67  16.55  18.42  20.29  22.16  24.04  25.91  27.78  29.66 
